A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/2.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/2.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Chengdu,PM2.5,5/14/2016 8:00,2016,5,14,8,8,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/14/2016 9:00,2016,5,14,9,16,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/14/2016 10:00,2016,5,14,10,18,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/14/2016 11:00,2016,5,14,11,15,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/14/2016 12:00,2016,5,14,12,21,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/14/2016 13:00,2016,5,14,13,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/14/2016 14:00,2016,5,14,14,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/14/2016 15:00,2016,5,14,15,19,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/14/2016 16:00,2016,5,14,16,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/14/2016 17:00,2016,5,14,17,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/14/2016 18:00,2016,5,14,18,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/14/2016 19:00,2016,5,14,19,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/14/2016 20:00,2016,5,14,20,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/14/2016 21:00,2016,5,14,21,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/14/2016 22:00,2016,5,14,22,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/14/2016 23:00,2016,5,14,23,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 0:00,2016,5,15,0,21,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 1:00,2016,5,15,1,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 2:00,2016,5,15,2,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 3:00,2016,5,15,3,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 4:00,2016,5,15,4,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 5:00,2016,5,15,5,23,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 6:00,2016,5,15,6,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 7:00,2016,5,15,7,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 8:00,2016,5,15,8,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 9:00,2016,5,15,9,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 10:00,2016,5,15,10,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 11:00,2016,5,15,11,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 12:00,2016,5,15,12,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 13:00,2016,5,15,13,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 14:00,2016,5,15,14,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 15:00,2016,5,15,15,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 16:00,2016,5,15,16,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 17:00,2016,5,15,17,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,5/15/2016 18:00,2016,5,15,18,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 19:00,2016,5,15,19,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 20:00,2016,5,15,20,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 21:00,2016,5,15,21,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 22:00,2016,5,15,22,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/15/2016 23:00,2016,5,15,23,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 0:00,2016,5,16,0,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 1:00,2016,5,16,1,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 2:00,2016,5,16,2,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 3:00,2016,5,16,3,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 4:00,2016,5,16,4,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 5:00,2016,5,16,5,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 6:00,2016,5,16,6,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 7:00,2016,5,16,7,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 8:00,2016,5,16,8,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 9:00,2016,5,16,9,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 10:00,2016,5,16,10,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 11:00,2016,5,16,11,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 12:00,2016,5,16,12,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 13:00,2016,5,16,13,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 14:00,2016,5,16,14,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 15:00,2016,5,16,15,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 16:00,2016,5,16,16,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 17:00,2016,5,16,17,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 18:00,2016,5,16,18,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 19:00,2016,5,16,19,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 20:00,2016,5,16,20,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 21:00,2016,5,16,21,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 22:00,2016,5,16,22,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/16/2016 23:00,2016,5,16,23,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 0:00,2016,5,17,0,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 1:00,2016,5,17,1,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 2:00,2016,5,17,2,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 3:00,2016,5,17,3,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 4:00,2016,5,17,4,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 5:00,2016,5,17,5,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 6:00,2016,5,17,6,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 7:00,2016,5,17,7,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 8:00,2016,5,17,8,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 9:00,2016,5,17,9,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 10:00,2016,5,17,10,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 11:00,2016,5,17,11,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 12:00,2016,5,17,12,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 13:00,2016,5,17,13,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 14:00,2016,5,17,14,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 15:00,2016,5,17,15,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 16:00,2016,5,17,16,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 17:00,2016,5,17,17,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 18:00,2016,5,17,18,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 19:00,2016,5,17,19,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 20:00,2016,5,17,20,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 21:00,2016,5,17,21,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 22:00,2016,5,17,22,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/17/2016 23:00,2016,5,17,23,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 0:00,2016,5,18,0,86,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 1:00,2016,5,18,1,88,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 2:00,2016,5,18,2,83,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 3:00,2016,5,18,3,85,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 4:00,2016,5,18,4,82,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 5:00,2016,5,18,5,88,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 6:00,2016,5,18,6,110,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 7:00,2016,5,18,7,116,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 8:00,2016,5,18,8,106,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 9:00,2016,5,18,9,99,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 10:00,2016,5,18,10,102,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 11:00,2016,5,18,11,101,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 12:00,2016,5,18,12,83,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 13:00,2016,5,18,13,84,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 14:00,2016,5,18,14,77,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 15:00,2016,5,18,15,71,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 16:00,2016,5,18,16,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 17:00,2016,5,18,17,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 18:00,2016,5,18,18,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 19:00,2016,5,18,19,71,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 20:00,2016,5,18,20,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 21:00,2016,5,18,21,72,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 22:00,2016,5,18,22,92,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/18/2016 23:00,2016,5,18,23,104,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 0:00,2016,5,19,0,108,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 1:00,2016,5,19,1,122,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 2:00,2016,5,19,2,101,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 3:00,2016,5,19,3,115,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 4:00,2016,5,19,4,120,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 5:00,2016,5,19,5,92,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 6:00,2016,5,19,6,111,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 7:00,2016,5,19,7,122,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 8:00,2016,5,19,8,118,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 9:00,2016,5,19,9,104,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 10:00,2016,5,19,10,101,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 11:00,2016,5,19,11,120,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 12:00,2016,5,19,12,113,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 13:00,2016,5,19,13,91,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 14:00,2016,5,19,14,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 15:00,2016,5,19,15,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 16:00,2016,5,19,16,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 17:00,2016,5,19,17,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 18:00,2016,5,19,18,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 19:00,2016,5,19,19,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 20:00,2016,5,19,20,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 21:00,2016,5,19,21,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 22:00,2016,5,19,22,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/19/2016 23:00,2016,5,19,23,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 0:00,2016,5,20,0,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 1:00,2016,5,20,1,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 2:00,2016,5,20,2,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 3:00,2016,5,20,3,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 4:00,2016,5,20,4,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 5:00,2016,5,20,5,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 6:00,2016,5,20,6,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 7:00,2016,5,20,7,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 8:00,2016,5,20,8,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 9:00,2016,5,20,9,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 10:00,2016,5,20,10,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 11:00,2016,5,20,11,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 12:00,2016,5,20,12,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 13:00,2016,5,20,13,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 14:00,2016,5,20,14,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 15:00,2016,5,20,15,84,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 16:00,2016,5,20,16,93,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 17:00,2016,5,20,17,96,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 18:00,2016,5,20,18,88,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 19:00,2016,5,20,19,91,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 20:00,2016,5,20,20,86,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 21:00,2016,5,20,21,84,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 22:00,2016,5,20,22,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/20/2016 23:00,2016,5,20,23,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 0:00,2016,5,21,0,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 1:00,2016,5,21,1,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 2:00,2016,5,21,2,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 3:00,2016,5,21,3,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 4:00,2016,5,21,4,91,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 5:00,2016,5,21,5,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 6:00,2016,5,21,6,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 7:00,2016,5,21,7,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 8:00,2016,5,21,8,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 9:00,2016,5,21,9,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 10:00,2016,5,21,10,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 11:00,2016,5,21,11,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 12:00,2016,5,21,12,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 13:00,2016,5,21,13,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 14:00,2016,5,21,14,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 15:00,2016,5,21,15,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 16:00,2016,5,21,16,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 17:00,2016,5,21,17,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 18:00,2016,5,21,18,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 19:00,2016,5,21,19,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 20:00,2016,5,21,20,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 21:00,2016,5,21,21,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 22:00,2016,5,21,22,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/21/2016 23:00,2016,5,21,23,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 0:00,2016,5,22,0,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 1:00,2016,5,22,1,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 2:00,2016,5,22,2,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 3:00,2016,5,22,3,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 4:00,2016,5,22,4,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 5:00,2016,5,22,5,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 6:00,2016,5,22,6,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 7:00,2016,5,22,7,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 8:00,2016,5,22,8,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 9:00,2016,5,22,9,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 10:00,2016,5,22,10,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 11:00,2016,5,22,11,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 12:00,2016,5,22,12,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 13:00,2016,5,22,13,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 14:00,2016,5,22,14,13,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 15:00,2016,5,22,15,12,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 16:00,2016,5,22,16,13,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 17:00,2016,5,22,17,16,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 18:00,2016,5,22,18,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 19:00,2016,5,22,19,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 20:00,2016,5,22,20,21,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 21:00,2016,5,22,21,14,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 22:00,2016,5,22,22,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/22/2016 23:00,2016,5,22,23,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 0:00,2016,5,23,0,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 1:00,2016,5,23,1,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 2:00,2016,5,23,2,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 3:00,2016,5,23,3,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 4:00,2016,5,23,4,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 5:00,2016,5,23,5,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 6:00,2016,5,23,6,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 7:00,2016,5,23,7,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 8:00,2016,5,23,8,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 9:00,2016,5,23,9,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 10:00,2016,5,23,10,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 11:00,2016,5,23,11,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 12:00,2016,5,23,12,18,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 13:00,2016,5,23,13,14,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 14:00,2016,5,23,14,16,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 15:00,2016,5,23,15,12,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 16:00,2016,5,23,16,18,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 17:00,2016,5,23,17,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 18:00,2016,5,23,18,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 19:00,2016,5,23,19,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 20:00,2016,5,23,20,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 21:00,2016,5,23,21,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 22:00,2016,5,23,22,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/23/2016 23:00,2016,5,23,23,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 0:00,2016,5,24,0,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 1:00,2016,5,24,1,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 2:00,2016,5,24,2,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 3:00,2016,5,24,3,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 4:00,2016,5,24,4,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 5:00,2016,5,24,5,77,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 6:00,2016,5,24,6,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 7:00,2016,5,24,7,87,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 8:00,2016,5,24,8,78,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 9:00,2016,5,24,9,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 10:00,2016,5,24,10,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 11:00,2016,5,24,11,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 12:00,2016,5,24,12,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 13:00,2016,5,24,13,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 14:00,2016,5,24,14,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 15:00,2016,5,24,15,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 16:00,2016,5,24,16,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 17:00,2016,5,24,17,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 18:00,2016,5,24,18,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 19:00,2016,5,24,19,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 20:00,2016,5,24,20,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 21:00,2016,5,24,21,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 22:00,2016,5,24,22,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/24/2016 23:00,2016,5,24,23,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,5/25/2016 0:00,2016,5,25,0,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,5/25/2016 1:00,2016,5,25,1,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,5/25/2016 2:00,2016,5,25,2,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,5/25/2016 3:00,2016,5,25,3,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,5/25/2016 4:00,2016,5,25,4,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,5/25/2016 5:00,2016,5,25,5,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,5/25/2016 6:00,2016,5,25,6,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,5/25/2016 7:00,2016,5,25,7,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,5/25/2016 8:00,2016,5,25,8,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,5/25/2016 9:00,2016,5,25,9,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,5/25/2016 10:00,2016,5,25,10,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,5/25/2016 11:00,2016,5,25,11,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,5/25/2016 12:00,2016,5,25,12,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,5/25/2016 13:00,2016,5,25,13,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,5/25/2016 14:00,2016,5,25,14,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,5/25/2016 15:00,2016,5,25,15,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,5/25/2016 16:00,2016,5,25,16,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,5/25/2016 17:00,2016,5,25,17,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,5/25/2016 18:00,2016,5,25,18,-999,µg/m³,1 Hr,Missing
